ticket_id,agency_name,inspector_name,violator_name,violation_street_number,violation_street_name,violation_zip_code,mailing_address_str_number,mailing_address_str_name,city,state,zip_code,non_us_str_code,country,ticket_issued_date,hearing_date,violation_code,violation_description,disposition,fine_amount,admin_fee,state_fee,late_fee,discount_amount,clean_up_cost,judgment_amount,grafitti_status,payment_amount,payment_date,payment_status,balance_due,collection_status,compliance,compliance_detail
906,Health,Inspector_5,Violator_5,1406,Street_5,48205,6627,Mail_Street_5,Detroit,MI,48205,,USA,2022-06-24,2022-07-25,CODE_0,Safety violations,Not responsible,514.583986542239,20.0,10.0,62.11863221940832,0.0,0.0,648.6824100861841,,1177.7371145149552,2022-08-23,Paid,286.749792467608,,1.0,
907,Buildings,Inspector_6,Violator_6,5431,Street_6,48206,3177,Mail_Street_6,Detroit,MI,48206,,USA,2022-06-25,2022-07-26,CODE_1,Safety violations,Responsible,866.57857707204,20.0,10.0,12.074663589668011,0.0,0.0,639.0016970805193,,161.69671815708887,2022-08-24,Pending,426.81496426397854,,1.0,
908,Police,Inspector_7,Violator_7,6243,Street_7,48207,8526,Mail_Street_7,Detroit,MI,48207,,USA,2022-06-26,2022-07-27,CODE_2,Improper waste disposal,Not responsible,612.6863025089909,20.0,10.0,97.69655461266225,0.0,0.0,203.35935686924242,,377.76607070468197,2022-08-25,Paid,120.96386405961829,,0.0,
909,Buildings,Inspector_8,Violator_8,7542,Street_8,48208,3091,Mail_Street_8,Detroit,MI,48208,,USA,2022-06-27,2022-07-28,CODE_3,Failure to maintain exterior,Not responsible,709.9210841696666,20.0,10.0,18.693142944144693,0.0,0.0,516.2579490588578,,582.5971683391962,2022-08-26,Unpaid,438.1461742619687,,1.0,
910,Police,Inspector_9,Violator_9,7936,Street_9,48209,7997,Mail_Street_9,Detroit,MI,48209,,USA,2022-06-28,2022-07-29,CODE_4,Safety violations,Not responsible,396.43714242261973,20.0,10.0,44.527402476470456,0.0,0.0,349.99206735954505,,573.5994540651737,2022-08-27,Pending,9.52170463714591,,0.0,
911,Police,Inspector_0,Violator_10,9906,Street_10,48200,6979,Mail_Street_10,Detroit,MI,48200,,USA,2022-06-29,2022-07-30,CODE_0,Failure to maintain exterior,Not responsible,751.5805845849928,20.0,10.0,48.811754343373494,0.0,0.0,97.5794142678332,,565.6397812894121,2022-08-28,Unpaid,366.22731456686483,,0.0,
912,Health,Inspector_1,Violator_11,5146,Street_11,48201,8357,Mail_Street_11,Detroit,MI,48201,,USA,2022-06-30,2022-07-31,CODE_1,Safety violations,Not responsible,683.2862306354037,20.0,10.0,81.30627972141201,0.0,0.0,483.31158647596686,,210.94057899645819,2022-08-29,Paid,466.5566105843265,,1.0,
913,Health,Inspector_2,Violator_12,1140,Street_12,48202,7774,Mail_Street_12,Detroit,MI,48202,,USA,2022-07-01,2022-08-01,CODE_2,Failure to maintain exterior,Responsible,163.58389786445363,20.0,10.0,9.922959609464677,0.0,0.0,180.60078495667733,,173.91903253140066,2022-08-30,Unpaid,328.5988308200311,,0.0,
914,Buildings,Inspector_3,Violator_13,5882,Street_13,48203,8519,Mail_Street_13,Detroit,MI,48203,,USA,2022-07-02,2022-08-02,CODE_3,Failure to maintain exterior,Not responsible,594.0107104598054,20.0,10.0,42.864427920853174,0.0,0.0,367.6496422522074,,305.7211035943441,2022-08-31,Unpaid,219.514621990224,,0.0,
915,Health,Inspector_4,Violator_14,7012,Street_14,48204,4791,Mail_Street_14,Detroit,MI,48204,,USA,2022-07-03,2022-08-03,CODE_4,Failure to maintain exterior,Responsible,293.9063214942701,20.0,10.0,62.85021702362039,0.0,0.0,183.61861572506578,,1097.4313845624672,2022-09-01,Paid,22.440508236359015,,0.0,
916,Health,Inspector_5,Violator_15,1963,Street_15,48205,8356,Mail_Street_15,Detroit,MI,48205,,USA,2022-07-04,2022-08-04,CODE_0,Improper waste disposal,Not responsible,813.8908861519132,20.0,10.0,21.515562162405555,0.0,0.0,193.05462062316673,,135.66356140141215,2022-09-02,Unpaid,460.0569066613144,,1.0,
917,Police,Inspector_6,Violator_16,8151,Street_16,48206,8222,Mail_Street_16,Detroit,MI,48206,,USA,2022-07-05,2022-08-05,CODE_1,Failure to maintain exterior,Pending,454.6408230435925,20.0,10.0,62.74678987660728,0.0,0.0,302.8926497450109,,908.9101240479897,2022-09-03,Unpaid,235.14811134578738,,1.0,
918,Health,Inspector_7,Violator_17,9564,Street_17,48207,3749,Mail_Street_17,Detroit,MI,48207,,USA,2022-07-06,2022-08-06,CODE_2,Failure to maintain exterior,Not responsible,994.9499569366628,20.0,10.0,92.36648375496527,0.0,0.0,1199.8311538247683,,909.0580717600456,2022-09-04,Unpaid,14.498372167974004,,0.0,
919,Police,Inspector_8,Violator_18,4610,Street_18,48208,4675,Mail_Street_18,Detroit,MI,48208,,USA,2022-07-07,2022-08-07,CODE_3,Failure to maintain exterior,Pending,137.87541604201562,20.0,10.0,99.7518131172675,0.0,0.0,82.44624000011862,,971.7244846767147,2022-09-05,Pending,344.910535664381,,0.0,
920,Police,Inspector_9,Violator_19,7894,Street_19,48209,8747,Mail_Street_19,Detroit,MI,48209,,USA,2022-07-08,2022-08-08,CODE_4,Safety violations,Not responsible,791.3304696031506,20.0,10.0,3.2451076790675715,0.0,0.0,795.3133524548539,,1063.9385867872265,2022-09-06,Unpaid,240.91862678812907,,1.0,
921,Police,Inspector_0,Violator_20,8311,Street_0,48200,2781,Mail_Street_20,Detroit,MI,48200,,USA,2022-07-09,2022-08-09,CODE_0,Failure to maintain exterior,Not responsible,690.0166468650486,20.0,10.0,23.55882282446775,0.0,0.0,238.19294178974422,,315.6434130467163,2022-09-07,Paid,62.172658721205366,,0.0,
922,Buildings,Inspector_1,Violator_21,1105,Street_1,48201,9548,Mail_Street_21,Detroit,MI,48201,,USA,2022-07-10,2022-08-10,CODE_1,Safety violations,Not responsible,779.1238890611702,20.0,10.0,31.030711579169747,0.0,0.0,1111.1035131160688,,269.47136312267565,2022-09-08,Pending,107.13590465512979,,0.0,
923,Buildings,Inspector_2,Violator_22,6539,Street_2,48202,5048,Mail_Street_22,Detroit,MI,48202,,USA,2022-07-11,2022-08-11,CODE_2,Failure to maintain exterior,Pending,342.1533057159335,20.0,10.0,39.91261004449661,0.0,0.0,184.86884053366475,,558.6067998329756,2022-09-09,Pending,32.24534022792314,,0.0,
924,Buildings,Inspector_3,Violator_23,7787,Street_3,48203,8823,Mail_Street_23,Detroit,MI,48203,,USA,2022-07-12,2022-08-12,CODE_3,Failure to maintain exterior,Pending,517.4517649132806,20.0,10.0,24.22571575847674,0.0,0.0,1149.6707695813848,,318.1070025024434,2022-09-10,Paid,287.1467698542868,,0.0,
925,Police,Inspector_4,Violator_24,3137,Street_4,48204,4105,Mail_Street_24,Detroit,MI,48204,,USA,2022-07-13,2022-08-13,CODE_4,Improper waste disposal,Not responsible,806.683093737523,20.0,10.0,20.348799455531253,0.0,0.0,764.2375539814952,,881.171986779729,2022-09-11,Unpaid,311.0147396260046,,0.0,
926,Buildings,Inspector_5,Violator_25,5445,Street_5,48205,5867,Mail_Street_25,Detroit,MI,48205,,USA,2022-07-14,2022-08-14,CODE_0,Safety violations,Responsible,270.9142650398122,20.0,10.0,95.45538424175,0.0,0.0,81.42024614534907,,763.1274920897204,2022-09-12,Pending,252.87114917772217,,1.0,
927,Buildings,Inspector_6,Violator_26,4530,Street_6,48206,9193,Mail_Street_26,Detroit,MI,48206,,USA,2022-07-15,2022-08-15,CODE_1,Failure to maintain exterior,Not responsible,264.7315369492195,20.0,10.0,91.85216027705178,0.0,0.0,1081.2880616668226,,1049.9852256631818,2022-09-13,Pending,408.55106650130745,,0.0,
928,Health,Inspector_7,Violator_27,2286,Street_7,48207,6976,Mail_Street_27,Detroit,MI,48207,,USA,2022-07-16,2022-08-16,CODE_2,Safety violations,Pending,573.4984056301857,20.0,10.0,4.6992501003117475,0.0,0.0,664.3172175309485,,99.28596418448588,2022-09-14,Pending,430.5044106540068,,1.0,
929,Buildings,Inspector_8,Violator_28,8052,Street_8,48208,6542,Mail_Street_28,Detroit,MI,48208,,USA,2022-07-17,2022-08-17,CODE_3,Safety violations,Not responsible,547.385400553363,20.0,10.0,33.881302160484815,0.0,0.0,374.1901035701427,,1098.1000000296897,2022-09-15,Unpaid,307.8121983415633,,1.0,
930,Buildings,Inspector_9,Violator_29,4654,Street_9,48209,4113,Mail_Street_29,Detroit,MI,48209,,USA,2022-07-18,2022-08-18,CODE_4,Other violations,Pending,318.1493468922862,20.0,10.0,40.51485536784066,0.0,0.0,939.3526788175058,,352.01835200410744,2022-09-16,Pending,6.378239853715273,,1.0,
931,Police,Inspector_0,Violator_30,8102,Street_10,48200,7879,Mail_Street_0,Detroit,MI,48200,,USA,2022-07-19,2022-08-19,CODE_0,Improper waste disposal,Pending,333.1718679985816,20.0,10.0,23.901453466594337,0.0,0.0,1117.8654203532944,,588.8332151123808,2022-09-17,Paid,347.61482787386785,,0.0,
932,Police,Inspector_1,Violator_31,3359,Street_11,48201,7373,Mail_Street_1,Detroit,MI,48201,,USA,2022-07-20,2022-08-20,CODE_1,Improper waste disposal,Pending,313.9529050462372,20.0,10.0,62.88728969881755,0.0,0.0,621.7337219244092,,526.3337231275724,2022-09-18,Unpaid,208.99960846017578,,0.0,
933,Police,Inspector_2,Violator_32,9105,Street_12,48202,5970,Mail_Street_2,Detroit,MI,48202,,USA,2022-07-21,2022-08-21,CODE_2,Improper waste disposal,Not responsible,782.9364588985633,20.0,10.0,64.0380746644241,0.0,0.0,433.41989137628417,,912.3739813253087,2022-09-19,Paid,282.7787416131935,,0.0,
934,Police,Inspector_3,Violator_33,9636,Street_13,48203,3991,Mail_Street_3,Detroit,MI,48203,,USA,2022-07-22,2022-08-22,CODE_3,Other violations,Pending,669.3058222843376,20.0,10.0,85.05042283285971,0.0,0.0,963.618538807118,,504.39997131821104,2022-09-20,Paid,324.5403010094422,,1.0,
935,Police,Inspector_4,Violator_34,7441,Street_14,48204,3067,Mail_Street_4,Detroit,MI,48204,,USA,2022-07-23,2022-08-23,CODE_4,Other violations,Pending,840.7963242397401,20.0,10.0,74.08692683852178,0.0,0.0,843.5997575230692,,1132.2637747792912,2022-09-21,Pending,175.1183071635384,,0.0,
936,Police,Inspector_5,Violator_35,6047,Street_15,48205,9264,Mail_Street_5,Detroit,MI,48205,,USA,2022-07-24,2022-08-24,CODE_0,Improper waste disposal,Not responsible,976.6993768983208,20.0,10.0,54.25733269659556,0.0,0.0,1075.402781800305,,1083.0406591662907,2022-09-22,Pending,458.54925258589714,,0.0,
937,Buildings,Inspector_6,Violator_36,9227,Street_16,48206,3577,Mail_Street_6,Detroit,MI,48206,,USA,2022-07-25,2022-08-25,CODE_1,Other violations,Pending,500.4560814583871,20.0,10.0,65.35867700444199,0.0,0.0,855.6156942925361,,1046.5933823634077,2022-09-23,Pending,66.9874333748906,,0.0,
938,Police,Inspector_7,Violator_37,6203,Street_17,48207,3011,Mail_Street_7,Detroit,MI,48207,,USA,2022-07-26,2022-08-26,CODE_2,Other violations,Not responsible,113.35918733517641,20.0,10.0,27.39887815430181,0.0,0.0,352.7517395674806,,85.50999917787348,2022-09-24,Paid,335.75590364051874,,0.0,
939,Police,Inspector_8,Violator_38,2798,Street_18,48208,4274,Mail_Street_8,Detroit,MI,48208,,USA,2022-07-27,2022-08-27,CODE_3,Other violations,Pending,95.68769489143367,20.0,10.0,59.30561899673577,0.0,0.0,1123.4583597301014,,1025.1096738647273,2022-09-25,Unpaid,2.179789978290214,,0.0,
940,Health,Inspector_9,Violator_39,6291,Street_19,48209,6869,Mail_Street_9,Detroit,MI,48209,,USA,2022-07-28,2022-08-28,CODE_4,Improper waste disposal,Responsible,330.88178730803816,20.0,10.0,48.92272547499192,0.0,0.0,197.4160368707103,,937.9625345318526,2022-09-26,Pending,462.3255527025904,,0.0,
941,Buildings,Inspector_0,Violator_40,6495,Street_0,48200,8822,Mail_Street_10,Detroit,MI,48200,,USA,2022-07-29,2022-08-29,CODE_0,Improper waste disposal,Responsible,935.9173598848283,20.0,10.0,13.33444673163704,0.0,0.0,380.09588011966963,,124.2155364073572,2022-09-27,Pending,56.25206661904575,,0.0,
942,Buildings,Inspector_1,Violator_41,7284,Street_1,48201,9603,Mail_Street_11,Detroit,MI,48201,,USA,2022-07-30,2022-08-30,CODE_1,Improper waste disposal,Pending,547.0524022223311,20.0,10.0,24.25442765829707,0.0,0.0,662.6179606507519,,128.89719052346624,2022-09-28,Paid,47.44211507378731,,0.0,
943,Buildings,Inspector_2,Violator_42,8285,Street_2,48202,3814,Mail_Street_12,Detroit,MI,48202,,USA,2022-07-31,2022-08-31,CODE_2,Other violations,Responsible,308.1971902761227,20.0,10.0,29.169345072158603,0.0,0.0,713.6310691994096,,121.3965738210494,2022-09-29,Unpaid,166.5038165261221,,0.0,
944,Police,Inspector_3,Violator_43,2300,Street_3,48203,8744,Mail_Street_13,Detroit,MI,48203,,USA,2022-08-01,2022-09-01,CODE_3,Improper waste disposal,Not responsible,429.2084547854686,20.0,10.0,92.4309567052558,0.0,0.0,97.14785702213408,,13.599111845385048,2022-09-30,Paid,186.7831430195403,,1.0,
945,Police,Inspector_4,Violator_44,7869,Street_4,48204,4426,Mail_Street_14,Detroit,MI,48204,,USA,2022-08-02,2022-09-02,CODE_4,Other violations,Responsible,618.6653520344373,20.0,10.0,23.038663938588943,0.0,0.0,954.2414529194527,,658.3611662335003,2022-10-01,Pending,107.15003616143932,,0.0,
946,Police,Inspector_5,Violator_45,4097,Street_5,48205,7297,Mail_Street_15,Detroit,MI,48205,,USA,2022-08-03,2022-09-03,CODE_0,Failure to maintain exterior,Pending,670.3021752309501,20.0,10.0,28.924390281966815,0.0,0.0,485.00019663643627,,1168.0731497232518,2022-10-02,Paid,292.56083046356235,,0.0,
947,Health,Inspector_6,Violator_46,5616,Street_6,48206,7546,Mail_Street_16,Detroit,MI,48206,,USA,2022-08-04,2022-09-04,CODE_1,Other violations,Pending,196.22353429375977,20.0,10.0,36.93541300894323,0.0,0.0,535.1887659223944,,526.4216434797522,2022-10-03,Pending,221.4570490209818,,0.0,
948,Police,Inspector_7,Violator_47,1009,Street_7,48207,8852,Mail_Street_17,Detroit,MI,48207,,USA,2022-08-05,2022-09-05,CODE_2,Safety violations,Not responsible,978.1800927179172,20.0,10.0,66.3742738625387,0.0,0.0,986.4938897693793,,648.9090022648277,2022-10-04,Unpaid,17.08779452054371,,0.0,
949,Health,Inspector_8,Violator_48,6752,Street_8,48208,6402,Mail_Street_18,Detroit,MI,48208,,USA,2022-08-06,2022-09-06,CODE_3,Improper waste disposal,Pending,567.5336156336493,20.0,10.0,11.823839247214051,0.0,0.0,504.7973987348499,,1161.5637561239466,2022-10-05,Paid,159.8260311276503,,1.0,
950,Buildings,Inspector_9,Violator_49,7295,Street_9,48209,6874,Mail_Street_19,Detroit,MI,48209,,USA,2022-08-07,2022-09-07,CODE_4,Improper waste disposal,Not responsible,178.90390190266532,20.0,10.0,95.3945212493776,0.0,0.0,132.89186167412538,,306.21867452907685,2022-10-06,Pending,405.21645678658524,,0.0,
951,Police,Inspector_0,Violator_0,5815,Street_10,48200,4551,Mail_Street_20,Detroit,MI,48200,,USA,2022-08-08,2022-09-08,CODE_0,Safety violations,Responsible,898.953490678827,20.0,10.0,86.55712200947644,0.0,0.0,277.61254292679234,,1030.1643031179156,2022-10-07,Pending,344.8507674309343,,1.0,
952,Health,Inspector_1,Violator_1,2072,Street_11,48201,8411,Mail_Street_21,Detroit,MI,48201,,USA,2022-08-09,2022-09-09,CODE_1,Other violations,Responsible,120.90650952545737,20.0,10.0,57.721607300895016,0.0,0.0,1150.6115530747643,,655.6685606540833,2022-10-08,Pending,362.4354267899402,,1.0,
953,Health,Inspector_2,Violator_2,4225,Street_12,48202,5657,Mail_Street_22,Detroit,MI,48202,,USA,2022-08-10,2022-09-10,CODE_2,Failure to maintain exterior,Not responsible,912.3486615186371,20.0,10.0,67.40378674249567,0.0,0.0,158.85400589081587,,683.3718175956129,2022-10-09,Pending,349.0584620417618,,1.0,
954,Police,Inspector_3,Violator_3,2316,Street_13,48203,2007,Mail_Street_23,Detroit,MI,48203,,USA,2022-08-11,2022-09-11,CODE_3,Safety violations,Not responsible,996.7373734745333,20.0,10.0,1.666047124421599,0.0,0.0,477.52294508417816,,411.80862864874024,2022-10-10,Paid,155.48651069151666,,0.0,
955,Buildings,Inspector_4,Violator_4,6699,Street_14,48204,4555,Mail_Street_24,Detroit,MI,48204,,USA,2022-08-12,2022-09-12,CODE_4,Safety violations,Pending,715.4102091986787,20.0,10.0,33.89447753484487,0.0,0.0,643.560667097506,,673.9012331602897,2022-10-11,Pending,49.83196103838794,,0.0,
956,Buildings,Inspector_5,Violator_5,7807,Street_15,48205,2475,Mail_Street_25,Detroit,MI,48205,,USA,2022-08-13,2022-09-13,CODE_0,Other violations,Responsible,781.9248600202903,20.0,10.0,79.5660230661442,0.0,0.0,632.4745266191873,,87.77101137394072,2022-10-12,Paid,136.233592016548,,1.0,
957,Buildings,Inspector_6,Violator_6,7674,Street_16,48206,7416,Mail_Street_26,Detroit,MI,48206,,USA,2022-08-14,2022-09-14,CODE_1,Improper waste disposal,Not responsible,370.43769464411207,20.0,10.0,7.748297379238589,0.0,0.0,84.43513617359989,,917.5722871369346,2022-10-13,Pending,415.89265009257963,,0.0,
958,Health,Inspector_7,Violator_7,4683,Street_17,48207,4211,Mail_Street_27,Detroit,MI,48207,,USA,2022-08-15,2022-09-15,CODE_2,Other violations,Responsible,944.498010097237,20.0,10.0,28.23138342107202,0.0,0.0,641.3022592323892,,341.625313853126,2022-10-14,Paid,490.23539889153557,,1.0,
959,Health,Inspector_8,Violator_8,8227,Street_18,48208,2484,Mail_Street_28,Detroit,MI,48208,,USA,2022-08-16,2022-09-16,CODE_3,Safety violations,Not responsible,553.2282678029492,20.0,10.0,58.52968283343113,0.0,0.0,509.82515293469834,,1065.129995392746,2022-10-15,Paid,246.92350737078067,,1.0,
960,Health,Inspector_9,Violator_9,4273,Street_19,48209,9764,Mail_Street_29,Detroit,MI,48209,,USA,2022-08-17,2022-09-17,CODE_4,Safety violations,Responsible,745.7690242676771,20.0,10.0,25.641302769894182,0.0,0.0,1168.728855731504,,441.42083352895014,2022-10-16,Pending,4.85017746152111,,1.0,
961,Health,Inspector_0,Violator_10,8000,Street_0,48200,9239,Mail_Street_0,Detroit,MI,48200,,USA,2022-08-18,2022-09-18,CODE_0,Improper waste disposal,Pending,927.9023301157155,20.0,10.0,93.39779741445192,0.0,0.0,258.25817407308944,,171.38893258425912,2022-10-17,Pending,70.02240606711452,,0.0,
962,Buildings,Inspector_1,Violator_11,1145,Street_1,48201,8710,Mail_Street_1,Detroit,MI,48201,,USA,2022-08-19,2022-09-19,CODE_1,Improper waste disposal,Responsible,976.4209771767329,20.0,10.0,13.105863080429037,0.0,0.0,476.6527003706344,,835.057889242182,2022-10-18,Pending,161.04028765813288,,1.0,
963,Police,Inspector_2,Violator_12,6010,Street_2,48202,7000,Mail_Street_2,Detroit,MI,48202,,USA,2022-08-20,2022-09-20,CODE_2,Improper waste disposal,Responsible,841.5441387668407,20.0,10.0,79.73943579077786,0.0,0.0,549.8192633005981,,197.49377365620342,2022-10-19,Pending,289.2926742964749,,1.0,
964,Health,Inspector_3,Violator_13,4040,Street_3,48203,6654,Mail_Street_3,Detroit,MI,48203,,USA,2022-08-21,2022-09-21,CODE_3,Other violations,Responsible,337.8666316329285,20.0,10.0,50.794869190640824,0.0,0.0,517.5767615530626,,904.4166186515885,2022-10-20,Unpaid,37.546822902656984,,1.0,
965,Health,Inspector_4,Violator_14,1482,Street_4,48204,8063,Mail_Street_4,Detroit,MI,48204,,USA,2022-08-22,2022-09-22,CODE_4,Improper waste disposal,Responsible,968.2201407244783,20.0,10.0,75.0330775819956,0.0,0.0,825.730526970086,,1161.7346836873398,2022-10-21,Pending,471.67864935494083,,0.0,
966,Buildings,Inspector_5,Violator_15,4179,Street_5,48205,4285,Mail_Street_5,Detroit,MI,48205,,USA,2022-08-23,2022-09-23,CODE_0,Safety violations,Responsible,646.7135546813932,20.0,10.0,31.071532831144744,0.0,0.0,321.3744004535011,,935.4634425543142,2022-10-22,Pending,182.54183664220037,,0.0,
967,Police,Inspector_6,Violator_16,2249,Street_6,48206,7223,Mail_Street_6,Detroit,MI,48206,,USA,2022-08-24,2022-09-24,CODE_1,Safety violations,Pending,934.1103525343618,20.0,10.0,51.44896023120388,0.0,0.0,327.6001391516709,,26.93909811758961,2022-10-23,Pending,456.29210896241153,,0.0,
968,Police,Inspector_7,Violator_17,1630,Street_7,48207,7329,Mail_Street_7,Detroit,MI,48207,,USA,2022-08-25,2022-09-25,CODE_2,Failure to maintain exterior,Not responsible,692.2997745236343,20.0,10.0,85.68353497231763,0.0,0.0,896.7162623209555,,719.8629456633297,2022-10-24,Paid,390.2609013785109,,0.0,
969,Buildings,Inspector_8,Violator_18,9853,Street_8,48208,8697,Mail_Street_8,Detroit,MI,48208,,USA,2022-08-26,2022-09-26,CODE_3,Other violations,Responsible,341.8770137553345,20.0,10.0,46.68780991231044,0.0,0.0,640.3253809195612,,834.4928051636691,2022-10-25,Pending,377.71863625779054,,0.0,
970,Buildings,Inspector_9,Violator_19,3852,Street_9,48209,8971,Mail_Street_9,Detroit,MI,48209,,USA,2022-08-27,2022-09-27,CODE_4,Failure to maintain exterior,Pending,401.52329793567515,20.0,10.0,35.971986191026964,0.0,0.0,544.9743571841877,,990.5499909555423,2022-10-26,Paid,303.359789891116,,1.0,
971,Police,Inspector_0,Violator_20,1987,Street_10,48200,6563,Mail_Street_10,Detroit,MI,48200,,USA,2022-08-28,2022-09-28,CODE_0,Safety violations,Responsible,572.9481882477935,20.0,10.0,53.61553862527361,0.0,0.0,269.507417878522,,67.20277072680018,2022-10-27,Paid,313.3919085259223,,0.0,
972,Health,Inspector_1,Violator_21,8622,Street_11,48201,5525,Mail_Street_11,Detroit,MI,48201,,USA,2022-08-29,2022-09-29,CODE_1,Failure to maintain exterior,Responsible,800.5140994818879,20.0,10.0,71.73627530363669,0.0,0.0,290.0304896616266,,576.1293935427436,2022-10-28,Paid,319.0016176081241,,1.0,
973,Police,Inspector_2,Violator_22,8327,Street_12,48202,5339,Mail_Street_12,Detroit,MI,48202,,USA,2022-08-30,2022-09-30,CODE_2,Safety violations,Not responsible,352.0834237733182,20.0,10.0,44.356334549850274,0.0,0.0,91.81783323380861,,642.4450471660732,2022-10-29,Paid,314.36069351279104,,0.0,
974,Buildings,Inspector_3,Violator_23,9841,Street_13,48203,8529,Mail_Street_13,Detroit,MI,48203,,USA,2022-08-31,2022-10-01,CODE_3,Failure to maintain exterior,Responsible,600.7446078274825,20.0,10.0,93.8876975142273,0.0,0.0,182.39742112511436,,202.94983517301364,2022-10-30,Unpaid,276.8641156991806,,0.0,
